GENDER,LGB_3,CA_REGION,AGE_6,RACE_5,pv_ever,pv_12mo,sv_ever,sv_12mo,ipv_ever,ipv_year,data_year,INCOME_QUINTILE,EDUC5,EMPLOY_2,DISABILITY,sv_perp_ever,sv_perp_12mo,pv_perp_ever,pv_perp_12mo,WEIGHT,pastyearpv1,pastyearpv2,pastyearpv3,pastyearsv1,pastyearsv2,pastyearsv3,pastyearsv4,pastyearsv5,pastyearsv6,pastyearperpsv1,pastyearperpsv2,pastyearperpsv3,pastyearperpsv4,pastyearperpsv5,pastyearperpsv6,pastyearperppv1,pastyearperppv2,pastyearperppv3
2,2,3,6,1,1,0,0,0,0,0,2025,5,3,1,0,0,0,1,0,0.385125468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,3,0,0,1,0,0,0,2025,5,5,1,0,0,0,0,0,1.462395114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,5,3,0,0,0,0,0,0,2025,5,5,1,0,0,0,1,0,0.933999662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,0,0,2025,1,3,2,1,0,0,1,0,0.35750336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,3,1,0,0,0,0,0,2025,4,2,2,0,0,0,0,0,1.111218658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,1,1,0,1,0,1,0,2025,4,3,2,0,0,0,1,0,0.868034807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,0,0,0,0,0,0,2025,5,3,2,1,0,0,0,0,0.954027964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,2,1,0,0,0,1,0,2025,1,3,2,1,0,0,0,0,0.133371836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,2,1,0,1,0,1,0,2025,2,2,2,1,0,0,1,0,0.353924296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,3,5,0,0,1,0,0,0,2025,5,4,1,0,0,0,0,0,1.165135298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,1,1,0,0,0,1,0,2025,4,4,2,0,0,0,0,0,0.622933021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,1,1,0,1,0,1,0,2025,4,2,2,0,0,0,0,0,0.362033362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,5,1,0,0,1,0,1,0,2025,4,4,1,0,0,0,0,0,1.421754789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,0,0,1,0,0,0,2025,2,4,1,0,0,0,0,0,1.278981873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,3,1,0,0,1,1,1,0,2025,4,4,1,0,0,0,0,0,0.986404118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,2,1,0,0,0,0,0,2025,3,3,1,0,0,0,0,0,0.331380816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,1,0,0,0,0,0,2025,1,2,2,0,0,0,0,0,0.571587989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,1,1,0,1,0,1,0,2025,1,3,1,0,0,0,0,0,0.622788423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,5,1,0,0,0,1,0,2025,2,3,2,1,0,0,0,0,1.00167555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,0,0,1,0,2025,2,5,1,1,0,0,1,0,0.296192036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,1,0,1,0,1,0,2025,2,3,1,0,0,0,1,0,1.186792611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2,2,2,4,2,1,0,0,0,1,0,2025,5,2,1,0,0,0,1,0,0.291991471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,4,4,5,1,0,1,1,1,0,2025,2,4,1,1,1,0,1,0,0.848318048,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
2,3,4,4,1,1,1,1,0,1,0,2025,3,3,1,0,1,0,0,0,1.102471664,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,1,1,0,1,0,1,0,2025,4,2,2,0,0,0,0,0,0.772200944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,6,1,0,0,1,0,1,0,2025,3,2,2,0,0,0,0,0,0.747045298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,0,0,0,0,0,0,2025,3,4,1,0,0,0,1,0,1.27789677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,0,0,1,0,0,0,2025,5,3,2,0,0,0,1,0,1.03666027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,6,1,0,0,0,0,0,0,2025,2,2,2,0,0,0,0,0,2.251433265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1,5,1,0,0,0,0,0,0,2025,3,5,2,0,1,0,0,0,0.702604412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2,6,1,1,0,1,0,0,0,2025,2,3,1,0,0,0,0,0,1.397856582,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,5,1,1,0,1,0,1,0,2025,4,4,1,0,0,0,0,0,1.038749092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,0,0,0,0,2025,3,3,1,0,0,0,0,0,1.873995348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,1,0,0,0,2025,1,3,2,0,0,0,0,0,0.148348713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,1,1,0,0,1,0,1,0,2025,5,3,1,0,0,0,0,0,2.117700183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,1,0,1,0,1,1,2025,5,4,1,0,1,0,0,0,0.95341203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,3,3,1,0,1,0,0,0,2025,5,5,1,0,0,0,0,0,1.883446965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,1,1,0,1,0,1,0,2025,4,3,2,1,0,0,1,0,1.77731811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,1,1,0,NA,0,1,1,2025,2,3,1,0,1,0,0,0,1.032140328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,5,1,0,0,0,1,0,2025,2,3,2,0,0,0,1,0,1.042169322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,2,1,0,1,1,0,0,2025,1,4,1,0,0,0,0,0,0.198273247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,3,1,1,0,1,0,0,0,2025,5,5,1,0,0,0,0,0,0.386675811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1,1,0,1,0,1,0,2025,5,5,1,0,0,0,0,0,1.098614174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,3,3,1,0,1,0,1,0,2025,1,2,2,0,0,0,0,0,1.897669822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,5,1,1,0,0,0,1,0,2025,5,4,1,0,0,0,0,0,2.191345851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,3,1,0,1,0,0,0,2025,3,4,1,0,1,0,1,0,1.408040267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,5,1,0,0,0,0,0,0,2025,5,3,1,0,0,0,0,0,2.262301527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,2,1,0,1,0,1,0,2025,2,4,1,0,0,0,0,0,0.402447201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,1,1,0,0,0,1,0,2025,5,4,1,0,1,0,1,0,0.873246189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,6,1,1,0,1,0,1,0,2025,4,3,2,0,0,0,0,0,1.857337338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,0,0,0,0,2025,2,3,2,0,0,0,0,0,0.168918476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,1,0,0,1,0,1,0,2025,4,3,1,0,0,0,0,0,1.206608617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,1,1,0,0,NA,0,0,0,2025,4,3,1,0,0,0,1,0,1.431637644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,1,1,0,1,0,1,0,2025,2,4,1,0,0,0,0,0,2.024320884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,1,1,0,0,0,0,0,2025,1,4,1,0,0,0,0,0,1.495179571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,6,1,0,0,1,1,0,0,2025,2,3,2,0,0,0,0,0,0.521217137,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,5,1,1,0,1,0,1,0,2025,3,4,2,1,0,0,0,0,1.730611155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,5,1,1,0,1,0,1,0,2025,1,3,2,1,0,0,0,0,0.561370149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,5,0,0,0,0,0,0,2025,5,4,1,1,0,0,0,0,0.55220473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,0,0,1,0,2025,4,3,2,0,0,0,0,0,0.760999249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,4,3,0,0,0,0,0,0,2025,5,5,1,0,0,0,0,0,2.259421728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,1,0,2025,4,4,1,1,0,0,0,0,1.330943413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,3,3,0,0,0,0,0,0,2025,5,5,1,0,0,0,0,0,2.22013638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,4,1,1,0,0,0,1,0,2025,1,5,2,0,0,0,1,0,0.226716627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,2,1,0,1,0,1,0,2025,2,4,1,0,0,0,0,0,0.11647984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,3,3,1,0,0,0,0,0,2.320202351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,4,5,1,0,1,0,1,1,2025,5,5,1,0,1,0,0,0,0.813836973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,0,0,1,0,1,0,2025,2,4,1,0,0,0,0,0,0.773819808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,4,5,1,0,1,1,1,0,2025,4,3,1,0,1,0,0,0,1.294069417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,1,0,2025,4,3,2,0,0,0,0,0,1.620551642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,5,1,1,0,1,0,0,0,2025,5,5,2,0,0,0,0,0,0.514721115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,6,3,0,0,1,0,0,0,2025,4,3,2,1,0,0,0,0,1.602300643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,5,1,1,0,1,1,1,0,2025,4,4,1,0,0,0,1,0,1.039417068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,5,5,0,0,1,0,0,0,2025,2,3,2,0,0,0,0,0,0.610786509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,2,3,0,0,0,0,0,0,2025,3,5,1,0,0,0,0,0,1.520514852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,3,3,1,0,1,0,1,0,2025,5,5,1,0,0,0,1,0,2.324695208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,5,1,0,0,1,0,0,0,2025,4,4,2,1,0,0,0,0,1.204669998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,0,0,2025,3,3,1,0,0,0,1,0,0.763948408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,5,1,0,0,0,0,0,2025,1,5,1,0,0,0,0,0,0.349022101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,1,1,0,1,0,1,0,2025,2,3,2,1,0,0,0,0,0.50616579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,5,3,1,0,0,0,0,0,2025,4,4,1,0,0,0,1,0,1.263337083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,1,3,1,0,0,0,1,0,2025,4,3,1,0,0,0,0,0,3.218089733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,1,0,0,0,2025,5,4,2,0,0,0,0,0,0.420206503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,5,1,1,1,1,1,1,0,2025,2,3,2,0,0,0,1,0,2.319147276,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,2,1,0,0,0,1,0,2025,1,3,2,0,0,0,0,0,0.133702471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,1,0,0,0,0,1,0,2025,4,3,1,0,0,0,0,0,0.846848364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,1,0,1,0,1,0,2025,2,3,1,1,0,0,0,0,0.919442955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,6,2,0,0,1,0,1,0,2025,2,2,2,0,0,0,0,0,0.180506385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,1,0,1,NA,2025,2,3,2,0,1,0,0,0,1.625546462,0,0,0,NA,0,0,0,0,0,98,0,0,0,0,0,0,0,0
1,2,5,2,5,1,0,1,1,0,0,2025,1,5,1,0,1,0,1,0,0.408741393,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,3,2,0,0,1,1,0,0,2025,2,4,1,0,0,0,0,0,0.159033066,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,5,3,1,0,1,0,0,0,2025,4,4,1,0,0,0,0,0,1.796487094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,3,1,0,0,0,1,0,2025,5,4,1,0,1,0,1,0,2.591157318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,1,0,0,1,0,1,0,2025,4,3,1,0,0,0,0,0,1.886579357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,2,1,0,1,0,1,0,2025,1,3,2,1,0,0,1,0,0.133371836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,5,1,1,0,1,0,1,0,2025,5,4,1,0,0,0,0,0,2.159758674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,1,2,1,1,1,1,0,0,2025,4,2,1,0,0,0,0,0,0.28283872,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,1,0,0,0,0,0,2025,5,5,1,0,0,0,1,0,0.532309935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,2,1,0,0,1,0,1,0,2025,4,4,1,0,0,0,0,0,0.844955742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,3,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,2.646131404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,5,1,0,0,0,0,0,0,2025,4,4,1,0,0,0,0,0,3.822523206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,1,0,0,1,0,1,0,2025,1,4,2,1,1,0,0,0,0.326635267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,1,1,0,1,0,1,0,2025,3,4,1,0,1,0,0,0,0.984746682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4,6,1,1,0,1,0,1,0,2025,2,3,1,1,0,0,0,0,1.096717955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,1,3,2,0,0,0,0,0,1.138159102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,3,3,0,0,0,0,1,0,2025,2,4,1,0,0,0,0,0,2.468341813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,6,1,0,0,0,0,0,0,2025,2,2,2,0,0,0,0,0,1.024924582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NA,2,2,2,1,0,0,0,0,0,0,2025,2,3,2,0,0,0,0,0,2.46310594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,1,0,0,0,1,0,2025,4,4,1,0,1,0,0,0,1.401657344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,1,1,0,1,0,1,0,2025,4,4,1,1,0,0,0,0,0.817270381,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0
2,2,5,5,3,1,0,0,0,0,0,2025,3,4,1,0,0,0,0,0,3.011795415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,1,0,0,0,0,0,0,2025,1,3,2,1,0,0,0,0,0.637824748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,4,0,0,0,0,0,0,2025,5,5,1,0,0,0,0,0,0.456086476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,3,1,0,0,0,0,0,0,2025,4,4,1,0,0,0,0,0,0.622253524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,2,2,2,0,0,0,0,0,1.177391224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,2,1,0,1,0,1,0,2025,1,3,2,0,0,0,0,0,0.208813738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,3,1,0,0,0,0,0,0,2025,5,4,2,0,0,0,0,0,0.817912544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,1,3,1,0,1,1,1,1,2025,5,5,2,0,0,0,0,0,0.852968374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3,2,2,1,0,1,0,1,0,2025,3,3,1,0,0,0,0,0,0.18531387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,1,1,1,1,1,0,0,2025,5,3,1,0,0,0,1,1,0.847027443,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,2,2,2,2,1,1,1,0,1,0,2025,2,3,1,0,0,0,0,0,0.136383681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4,6,1,1,0,0,0,0,0,2025,5,4,2,1,0,0,1,0,0.427778567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,1,0,0,0,0,0,0,2025,3,4,1,0,0,0,0,0,0.797603907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,1,0,0,0,0,0,0,2025,3,4,1,0,0,0,0,0,0.797603907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,5,6,1,0,0,0,0,0,0,2025,1,1,2,0,0,0,0,0,2.151685578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,1,0,0,1,0,1,0,2025,4,5,1,0,1,1,1,0,0.481642547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,5,6,1,0,0,0,0,0,0,2025,2,3,2,0,0,0,0,0,0.843000192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,3,2,1,0,0,0,1,0,2025,2,3,1,0,0,0,1,0,0.181640335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,2,1,0,0,0,1,0,2025,1,3,2,1,0,0,1,0,0.157351662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,4,2,1,0,1,0,1,0,2025,1,2,2,1,0,0,1,0,0.183737501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,0,0,0,0,2025,1,3,2,0,0,0,0,0,0.184380234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,0,0,0,0,2025,1,3,2,0,0,0,0,0,0.184380234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,2,2,1,1,1,1,0,0,2025,3,2,1,0,1,1,0,0,0.191905298,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,2,5,3,2,1,0,1,0,1,0,2025,1,3,2,0,0,0,0,0,0.191463384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,4,2,0,0,0,0,0,0,2025,1,2,2,0,0,0,0,0,0.157714843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1,6,2,0,0,0,0,1,0,2025,2,4,2,0,0,0,0,0,0.265696536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,1,4,1,1,1,1,1,1,2025,1,5,1,1,1,1,1,1,0.456021136,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
2,2,1,3,2,1,0,1,0,1,0,2025,2,3,1,0,0,0,1,0,0.228524938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,3,2,0,0,0,0,0,0,2025,3,4,1,1,0,0,0,0,0.253212081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,5,2,1,0,0,0,0,0,2025,4,3,1,0,0,0,1,0,0.230898001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,5,1,0,0,0,1,0,2025,2,2,2,0,0,0,1,0,1.044112363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,5,1,0,0,0,0,0,2025,3,2,1,0,0,0,0,0,0.496460118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,1,0,1,0,2025,4,4,2,0,0,0,0,0,0.10437203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2,2,4,1,0,1,1,1,0,2025,2,1,2,1,1,1,1,0,2.13130443,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,2,5,1,2,1,1,1,1,1,1,2025,3,3,1,0,1,1,1,1,0.215511817,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0
2,2,5,5,2,0,0,0,0,0,0,2025,1,2,2,0,0,0,0,0,0.183737501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,4,4,1,1,0,0,0,0,2025,1,3,2,1,0,0,0,0,0.832728665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,4,2,0,0,0,0,0,0,2025,2,3,2,0,0,0,0,0,0.216964008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,5,1,2,0,0,0,0,0,0,2025,1,1,1,0,0,0,0,0,0.261033251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1,2,4,1,0,1,0,1,0,2025,1,3,1,1,0,0,0,0,1.164911499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,5,2,1,0,1,0,1,0,2025,2,2,1,1,1,0,0,0,0.144873657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,5,3,2,1,0,0,0,0,0,2025,2,2,1,0,0,0,0,0,0.132836091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1,6,2,0,0,0,0,0,0,2025,4,3,2,1,0,0,0,0,0.194368789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,6,2,0,0,0,0,1,0,2025,2,3,2,0,0,0,0,0,0.184380234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,2,1,0,1,0,1,0,2025,1,3,2,0,0,0,0,0,0.208813738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,2,4,0,0,1,0,1,1,2025,5,3,2,0,0,0,0,0,1.179513965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,5,2,1,0,1,0,1,0,2025,2,3,1,1,0,0,0,0,0.138136773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,6,2,0,0,0,0,1,0,2025,1,1,2,0,0,0,0,0,0.22174895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2,6,2,1,0,1,0,0,0,2025,2,3,2,0,0,0,0,0,0.145940773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3,2,4,0,0,1,0,1,0,2025,3,2,1,0,0,0,0,0,0.517396317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,1,2,1,1,1,1,1,1,2025,1,3,1,1,1,1,0,0,0.155249703,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,2,5,2,4,1,1,1,1,1,1,2025,4,2,1,0,1,1,1,1,0.586818443,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0
2,2,1,5,2,0,0,0,0,NA,NA,2025,1,3,2,1,NA,0,1,0,0.296804373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,5,5,2,0,0,0,0,0,0,2025,2,2,2,0,0,0,0,0,0.157714843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
